,TransactionID,id-01,id-02,id-03,id-04,id-05,id-06,id-07,id-08,id-09,id-10,id-11,id-12,id-13,id-14,id-15,id-16,id-17,id-18,id-19,id-20,id-21,id-22,id-23,id-24,id-25,id-26,id-27,id-28,id-29,id-30,id-31,id-32,id-33,id-34,id-35,id-36,id-37,id-38,DeviceType,DeviceInfo
1125,3672890,-45.0,281041.0,0.0,0.0,-7.0,-42.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
1126,3672894,-45.0,405274.0,0.0,0.0,-7.0,-42.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
1127,3672896,0.0,112302.0,2.0,0.0,0.0,0.0,,,2.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,492.0,533.0,,,,,,,,Found,Found,Android,chrome 67.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
1128,3672898,-45.0,593776.0,0.0,0.0,-7.0,-42.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,417.0,595.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
1129,3672904,-5.0,381552.0,,,0.0,-100.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,266.0,595.0,,,,,,,,New,NotFound,,samsung browser 7.2,,,,F,F,T,F,mobile,SAMSUNG SM-G532M Build/MMB29T
1130,3672909,-10.0,70926.0,3.0,0.0,5.0,0.0,,,1.0,0.0,100.0,Found,25.0,-360.0,Found,Found,225.0,,607.0,561.0,,,,,,,,Found,Found,Mac OS X 10_13_5,chrome 67.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
1131,3672912,-5.0,254080.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,290.0,638.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,F3313 Build/37.0.A.2.248
1132,3672917,-5.0,477868.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,290.0,638.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,F3313 Build/37.0.A.2.248
1133,3672920,-5.0,41252.0,,,0.0,0.0,,,0.0,0.0,94.29000091552734,NotFound,27.0,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,Found,Found,Mac OS X 10_13_5,safari 11.0,24.0,1600x900,match_status:2,T,F,F,T,desktop,MacOS
1134,3672928,-20.0,614496.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,427.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1135,3672937,-5.0,230762.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1136,3672945,-5.0,123189.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1137,3672973,0.0,79060.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,312.0,277.0,,,,,,,,New,NotFound,Android 8.0.0,chrome 67.0 for android,24.0,2220x1080,match_status:2,T,F,T,T,mobile,SM-G950U Build/R16NW
1138,3672991,-5.0,31796.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,100.0,533.0,,,,,,,,Found,Found,Windows 10,firefox 61.0,24.0,1800x1440,match_status:2,T,F,T,T,desktop,Windows
1139,3673009,-5.0,7684.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,303.0,368.0,,,,,,,,Found,Found,Windows 10,firefox 60.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1140,3673011,-5.0,69414.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,303.0,368.0,,,,,,,,Found,Found,Windows 10,firefox 60.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1141,3673021,-15.0,,,,,,,,,,,Found,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,3673027,-5.0,5980.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,100.0,500.0,,,,,,,,Found,Found,Windows 8.1,chrome 67.0,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Windows
1143,3673049,-5.0,4383.0,,,0.0,0.0,,,,,100.0,Found,27.0,-300.0,New,NotFound,166.0,,410.0,256.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,2001x1125,match_status:2,T,F,F,T,mobile,iOS Device
1144,3673058,-5.0,50806.0,3.0,0.0,5.0,-1.0,,,3.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,299.0,,,,,,,,Found,Found,Windows 7,firefox 61.0,24.0,1280x720,match_status:2,T,F,T,F,desktop,Windows
1145,3673075,-5.0,8550.0,3.0,0.0,0.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,410.0,484.0,,,,,,,,Found,Found,,firefox 61.0,,,,F,F,T,F,desktop,
1146,3673082,-5.0,1030.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,492.0,161.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1365x768,match_status:2,T,F,T,T,desktop,Windows
1147,3673099,-20.0,156970.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,192.0,,410.0,625.0,,,,,,,,New,NotFound,,safari 9.0,,,,F,F,F,F,desktop,
1148,3673101,-10.0,380171.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,firefox mobile 61.0,,,,F,F,T,F,mobile,rv:61.0
1149,3673102,-5.0,24706.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,203.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 67.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
1150,3673105,-10.0,509807.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,firefox mobile 61.0,,,,F,F,T,F,mobile,rv:61.0
1151,3673106,-5.0,109874.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,Windows 7,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1152,3673117,-20.0,376184.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,153.0,563.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1153,3673123,-20.0,893040.0,,,,,,,,,100.0,NotFound,27.0,,Unknown,,192.0,,410.0,121.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,F,F,desktop,
1154,3673131,-20.0,545545.0,,,-14.0,-45.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,17.0,266.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1155,3673137,0.0,76416.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,Android 7.0,chrome 67.0 for android,24.0,2560x1440,match_status:2,T,F,T,T,mobile,SM-G920P Build/NRD90M
1156,3673147,0.0,2313.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFTBWI Build/LVY48F
1157,3673150,-5.0,159090.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,454.0,600.0,,,,,,,,Found,Found,Windows 10,edge 17.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1158,3673153,-20.0,311.0,,,0.0,0.0,,,,,,Found,27.0,,Unknown,,166.0,,215.0,368.0,,,,,,,,,,,,,,,F,F,F,F,,
1159,3673159,-20.0,248424.0,,,-8.0,-34.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,417.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1160,3673162,0.0,1077.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFTBWI Build/LVY48F
1161,3673166,0.0,33189.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFTBWI Build/LVY48F
1162,3673172,0.0,507.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,215.0,368.0,,,,,,,,Found,Found,Android 5.1.1,chrome 67.0 for android,24.0,1280x800,match_status:2,T,F,T,T,mobile,KFTBWI Build/LVY48F
1163,3673181,-40.0,596580.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,60.0,Found,Found,225.0,15.0,574.0,507.0,,,,,,,,Found,Found,,firefox,,,,F,T,T,F,desktop,rv:53.0
1164,3673182,0.0,307.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_5,chrome 67.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
1165,3673183,-5.0,155308.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,277.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1166,3673197,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,3673239,-5.0,382400.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,372.0,146.0,,,,,,,,New,NotFound,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1168,3673240,-25.0,175096.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1169,3673241,-5.0,36897.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,372.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1170,3673243,-5.0,42845.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,372.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1171,3673248,-5.0,60497.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,339.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
1172,3673250,-5.0,111016.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,529.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1173,3673254,-5.0,105184.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,372.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1174,3673257,-5.0,32242.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,60.0,New,NotFound,143.0,,410.0,271.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,,T,F,T,T,desktop,Windows
1175,3673258,-5.0,28363.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1176,3673260,-5.0,172565.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,New,NotFound,166.0,,542.0,521.0,,,,,,,,New,NotFound,Mac OS X 10_13_5,safari 11.0,24.0,5120x2880,match_status:2,T,F,F,T,desktop,MacOS
1177,3673266,-10.0,21340.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,372.0,146.0,,,,,,,,Found,Found,Windows 7,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1178,3673277,-5.0,21129.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1179,3673278,-5.0,43174.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1180,3673281,-10.0,23652.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1181,3673286,-5.0,99902.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-240.0,Found,Found,212.0,,410.0,,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1182,3673287,-5.0,103413.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,469.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1183,3673289,-20.0,108520.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,106.0,,191.0,102.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1184,3673296,-25.0,33131.0,,,8.0,-31.0,10.0,-100.0,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1185,3673299,-100.0,136051.0,0.0,0.0,7.0,-100.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,414.0,507.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
1186,3673300,-25.0,69779.0,0.0,0.0,5.0,-31.0,10.0,-100.0,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1187,3673301,-15.0,62027.0,0.0,0.0,10.0,-100.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,414.0,507.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
1188,3673302,-25.0,60782.0,0.0,0.0,5.0,-31.0,10.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1189,3673303,-25.0,15591.0,0.0,0.0,5.0,-31.0,10.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1190,3673306,-5.0,54864.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-360.0,Found,NotFound,166.0,,529.0,214.0,,,,,,,,Found,NotFound,Android 8.0.0,chrome 67.0 for android,24.0,1920x1080,match_status:2,T,F,T,F,mobile,SM-G930V Build/R16NW
1191,3673307,-15.0,57045.0,0.0,0.0,7.0,-100.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,15.0,414.0,507.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,
1192,3673313,-5.0,103080.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,102.0,15.0,449.0,360.0,,,,,,,,Found,Found,Windows 7,firefox 59.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,rv:59.0
1193,3673316,-30.0,51889.0,0.0,0.0,6.0,-31.0,19.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1194,3673317,-25.0,277279.0,,,0.0,-10.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,,176.0,595.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
1195,3673318,-30.0,21442.0,0.0,0.0,8.0,-31.0,19.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1196,3673319,-5.0,971.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,277.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
1197,3673325,-5.0,54235.0,,,0.0,-1.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1198,3673326,-30.0,100592.0,0.0,0.0,6.0,-31.0,18.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1199,3673328,-20.0,1049.0,,,,,,,,,,Found,27.0,,Unknown,,,,,,,,,,,,,,,,,,,match_status:2,F,F,F,F,,
1200,3673330,-30.0,76695.0,0.0,0.0,6.0,-31.0,18.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1201,3673331,-30.0,33964.0,0.0,0.0,7.0,-31.0,18.0,-100.0,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1202,3673341,-5.0,420398.0,0.0,0.0,6.0,-28.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,17.0,266.0,563.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
1203,3673346,-10.0,457881.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,266.0,139.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,T,F,mobile,
1204,3673351,-50.0,56810.0,,,0.0,-17.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,15.0,242.0,507.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
1205,3673359,-20.0,125886.0,,,0.0,-8.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,271.0,507.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1206,3673361,-80.0,1207.0,0.0,0.0,3.0,-5.0,,,0.0,0.0,100.0,Found,16.0,-300.0,Found,Found,166.0,13.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1364x768,match_status:2,T,T,T,T,desktop,Trident/7.0
1207,3673364,-5.0,53165.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,507.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1208,3673369,-5.0,83090.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,102.0,15.0,449.0,360.0,,,,,,,,Found,Found,Windows 7,firefox 59.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,rv:59.0
1209,3673371,-5.0,20422.0,1.0,0.0,1.0,-1.0,,,2.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,18.0,100.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1210,3673378,-5.0,44051.0,,,,,,,,,100.0,NotFound,27.0,60.0,New,NotFound,143.0,,410.0,271.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
1211,3673381,-5.0,40355.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
1212,3673388,-80.0,3316.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,16.0,-300.0,Found,Found,166.0,13.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1364x768,match_status:2,T,T,T,T,desktop,Trident/7.0
1213,3673389,-80.0,1550.0,0.0,0.0,1.0,-5.0,,,0.0,0.0,100.0,Found,16.0,-300.0,Found,Found,166.0,13.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1364x768,match_status:2,T,T,T,T,desktop,Trident/7.0
1214,3673393,-5.0,539.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,27.0,,Found,Found,,,,,,,,,,,,Found,Found,,,,,match_status:2,T,T,T,F,desktop,
1215,3673394,-5.0,233420.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
1216,3673396,-90.0,286.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,,,,,,,,,,,,Found,Found,Windows 7,,24.0,1364x768,match_status:2,T,T,T,F,desktop,Windows
1217,3673397,-20.0,332994.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 67.0,,,,F,F,T,F,desktop,Windows
1218,3673398,-10.0,426.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,27.0,,Found,Found,,,,,,,,,,,,Found,Found,,,,,match_status:2,T,T,T,F,desktop,
1219,3673400,-5.0,39135.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,60.0,Found,Found,143.0,,410.0,271.0,,,,,,,,Found,Found,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
1220,3673401,-17.0,193696.0,0.0,0.0,-6.0,-100.0,-4.0,-100.0,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,13.0,266.0,595.0,255.0,41.0,IP_PROXY:TRANSPARENT,11.0,524.0,177.0,Found,Found,Found,,firefox 61.0,,,,F,F,T,F,desktop,Windows
1221,3673405,-10.0,267084.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,SM-A520F Build/NRD90M
1222,3673414,-5.0,29976.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-240.0,Found,Found,212.0,,410.0,,,,,,,,,Found,Found,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
1223,3673415,-5.0,76658.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,170.0,600.0,,,,,,,,New,NotFound,Windows 10,chrome 67.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
1224,3673416,0.0,2047.0,0.0,0.0,6.0,-11.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,665.0,535.0,,,,,,,,Found,Found,Android,chrome 67.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
1225,3673427,-5.0,81300.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,542.0,368.0,,,,,,,,New,NotFound,iOS 11.4.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
1226,3673452,-25.0,192637.0,,,8.0,-34.0,15.0,-29.0,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,13.0,317.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,2436x1125,match_status:2,T,F,F,F,mobile,iOS Device
1227,3673456,-10.0,264166.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome 67.0 for android,,,,F,F,T,F,mobile,MI
1228,3673482,-5.0,165613.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,102.0,15.0,347.0,269.0,,,,,,,,New,NotFound,,chrome 67.0,,,,F,F,T,F,desktop,
